cost,SR,data,y,operation_time,time
tensor(51.),0.635049891471863,"[-0.0676672272384, 0.2250780295581, 0.8685820456594]",0.35732489824295044,3.409385681152344e-05,9.703636169433594e-05
tensor(55.),0.635049891471863,"[0.5057543162256, -0.8883191142231, 0.6065624235198]",0.5821666717529297,3.314018249511719e-05,9.012222290039062e-05
tensor(57.),0.635049891471863,"[-0.8747545834631, 0.6454137209803, 0.3409848306328]",0.7272067070007324,3.314018249511719e-05,9.799003601074219e-05
tensor(59.),0.635049891471863,"[0.5892226919532, -0.1312338989228, 0.3735214127228]",0.6621972322463989,3.409385681152344e-05,0.0001049041748046875
tensor(62.),0.635049891471863,"[-0.7822530046105, 0.4054221939296, 0.5764540154487]",0.45072805881500244,3.504753112792969e-05,0.00011229515075683594
tensor(68.),0.635049891471863,"[0.3453677501529, -0.7392564211041, 0.8381150877103]",0.3869451582431793,3.2901763916015625e-05,0.00012612342834472656
tensor(69.),0.635049891471863,"[-0.0272971782833, 0.9821603540331, 0.1035738717765]",1.2111237049102783,3.3855438232421875e-05,0.00012493133544921875
tensor(70.),0.635049891471863,"[0.0859012342989, 0.1595115158707, 0.1717182742432]",0.3901178240776062,3.314018249511719e-05,0.0001270771026611328
tensor(78.),0.635049891471863,"[-0.2946076653898, -0.4317099992186, 0.9061411879957]",0.02442476712167263,3.2901763916015625e-05,0.00013303756713867188
tensor(82.),0.553145480155945,"[0.8564581070095, 0.704877672717, 0.6362928235903]",1.6468545198440552,3.409385681152344e-05,0.00013709068298339844
tensor(84.),0.553145480155945,"[-0.5227986183017, -0.9458603989333, 0.4332496374846]",0.10065563768148422,3.504753112792969e-05,0.00013899803161621094
tensor(87.),0.553145480155945,"[0.4043490961194, 0.6247334051877, 0.4919679425657]",1.0424363613128662,3.361701965332031e-05,0.00014495849609375
tensor(88.),0.19007415771484393,"[0.8548613834314, 0.9772280000421, 0.2202894476434]",2.0099258422851562,0.00011587142944335938,0.00015020370483398438
tensor(90.),0.17113609313964862,"[0.8866729468813, 0.9604334302831, 0.4504737391421]",2.0288639068603516,4.792213439941406e-05,0.00015878677368164062
tensor(91.),0.17113609313964862,"[0.8620536567983, 0.9358387640025, 0.1683517094392]",1.9594115018844604,4.506111145019531e-05,0.0001609325408935547
tensor(95.),0.17113609313964862,"[0.8543781646158, 0.89281473289, 0.6405562192716]",1.8881367444992065,3.814697265625e-05,0.0001690387725830078
tensor(98.),0.17113609313964862,"[0.8589764977435, 0.8993697710377, 0.4780071763914]",1.9035264253616333,3.981590270996094e-05,0.0001709461212158203
tensor(103.),0.17113609313964862,"[0.87684046299, 0.9650353958281, 0.7017556715411]",2.0220093727111816,4.00543212890625e-05,0.00017714500427246094
tensor(104.),0.17113609313964862,"[0.8929074458342, 0.8998052327976, 0.2207945614338]",1.9508229494094849,3.719329833984375e-05,0.0001811981201171875
tensor(109.),0.17113609313964862,"[0.8891131383519, 0.8987840429926, 0.7489593559825]",1.944116234779358,3.4809112548828125e-05,0.00018596649169921875
tensor(114.),0.1515559673309328,"[0.872377820595, 0.9871002563536, 0.7065629396579]",2.0484440326690674,0.0001201629638671875,0.00019216537475585938
tensor(119.),0.1494500160217287,"[0.8767295682719, 0.9844919380724, 0.7011945655489]",2.0505499839782715,4.8160552978515625e-05,0.00019884109497070312
tensor(124.),0.14671273231506365,"[0.87684046299, 0.9862317260919, 0.7039752094647]",2.0532872676849365,4.100799560546875e-05,0.00021195411682128906
tensor(129.),0.14671273231506365,"[0.8744769612738, 0.9780271352677, 0.701996519294]",2.0378754138946533,3.790855407714844e-05,0.0002167224884033203
tensor(134.),0.14671273231506365,"[0.8731706150749, 0.9685079351322, 0.7018942704691]",2.0220565795898438,3.695487976074219e-05,0.0002238750457763672
tensor(139.),0.14671273231506365,"[0.8754494157135, 0.9626287210697, 0.702172068768]",2.0165717601776123,3.504753112792969e-05,0.00022172927856445312
tensor(147.),0.14671273231506365,"[0.9046606142556, 0.4249185490414, 0.9279547752296]",1.4152730703353882,3.719329833984375e-05,0.0002238750457763672
tensor(148.),0.14671273231506365,"[-0.8428877566008, 0.5183846818133, 0.1729490327997]",0.578339695930481,3.719329833984375e-05,0.00023508071899414062
tensor(149.),0.14671273231506365,"[0.787775123769, -0.8343430186758, 0.288938513957]",0.8860749006271362,4.7206878662109375e-05,0.00023889541625976562
tensor(150.),0.14162964820861834,"[0.8788793406317, 0.9877610139831, 0.1559620603278]",2.058370351791382,0.000102996826171875,0.00024390220642089844
tensor(151.),0.14162964820861834,"[0.8769226402705, 0.9870790623334, 0.0999354366949]",2.0546600818634033,4.696846008300781e-05,0.00024509429931640625
tensor(152.),0.1368920326232912,"[0.8778624324415, 0.9918819102125, 0.1458029716345]",2.063107967376709,5.316734313964844e-05,0.0002491474151611328
tensor(153.),0.1368920326232912,"[0.87684046299, 0.9862317260919, 0.1397350784115]",2.0532872676849365,3.695487976074219e-05,0.0002560615539550781
tensor(154.),0.1368920326232912,"[0.8768110979806, 0.9887536563701, 0.1007922749006]",2.0569980144500732,3.62396240234375e-05,0.0002639293670654297
tensor(156.),0.12794704437255877,"[0.8780668743692, 0.9976773449776, 0.3790820225159]",2.0720529556274414,3.62396240234375e-05,0.0002779960632324219
tensor(158.),0.12794704437255877,"[0.8768477299788, 0.9918023075583, 0.4620633852322]",2.061591863632202,3.528594970703125e-05,0.00028514862060546875
tensor(160.),0.12794704437255877,"[0.6004105246627, -0.2111553408026, 0.317425261944]",0.6481671929359436,9.298324584960938e-05,0.0002770423889160156
tensor(165.),0.12794704437255877,"[0.871868006215, 0.9862317260919, 0.7385522937808]",2.0464534759521484,0.00010704994201660156,0.0002841949462890625
tensor(174.),0.12794704437255877,"[-0.7233766048246, -0.5731247990677, 0.9619020815987]",0.028622180223464966,4.410743713378906e-05,0.000293731689453125
tensor(179.),0.12794704437255877,"[0.871885369101, 0.9852009677877, 0.7240560994079]",2.044945478439331,3.695487976074219e-05,0.0003027915954589844
tensor(184.),0.12794704437255877,"[0.8723319772033, 0.9993391351519, 0.7565258405583]",2.0666563510894775,3.600120544433594e-05,0.0002980232238769531
tensor(189.),0.12794704437255877,"[0.8722773168875, 0.9985817252452, 0.7103231511511]",2.065445899963379,3.5762786865234375e-05,0.00030493736267089844
tensor(195.),0.12794704437255877,"[0.872377820595, 0.9883288318177, 0.8043223889442]",2.05027174949646,3.409385681152344e-05,0.0003116130828857422
tensor(200.),0.12794704437255877,"[0.8703438493082, 0.9860368194929, 0.7031429639573]",2.0440738201141357,3.409385681152344e-05,0.0003147125244140625
tensor(207.),0.02800459861755389,"[0.9575059106905, 0.9891833725884, 0.8518369509952]",2.1719954013824463,9.5367431640625e-05,0.0003211498260498047
tensor(214.),-0.030397701263427557,"[0.9957970225436, 0.9904317130248, 0.8773812080234]",2.2303977012634277,4.1961669921875e-05,0.00033211708068847656
tensor(219.),-0.030397701263427557,"[0.7609723059693, -0.6231940319725, 0.7331786504133]",0.8036139011383057,3.695487976074219e-05,0.0003478527069091797
tensor(225.),-0.030397701263427557,"[0.9251125801689, 0.9895204666745, 0.8216964551305]",2.1258087158203125,3.600120544433594e-05,0.00034499168395996094
tensor(231.),-0.030397701263427557,"[0.9683122954416, 0.9910497289508, 0.7786916446454]",2.190585136413574,3.409385681152344e-05,0.0003483295440673828
tensor(237.),-0.030500698089599432,"[0.9941348972758, 0.9921669352971, 0.7842180624478]",2.2305006980895996,5.698204040527344e-05,0.0003457069396972656
tensor(243.),-0.030500698089599432,"[0.9824776826814, 0.9886575212029, 0.8287307374388]",2.207920551300049,4.124641418457031e-05,0.00034999847412109375
tensor(249.),-0.030500698089599432,"[0.9423110778023, 0.9917126484371, 0.8053698081709]",2.153733730316162,4.076957702636719e-05,0.0003581047058105469
tensor(256.),-0.030500698089599432,"[0.9996162755322, 0.9824267066546, 0.8478530895295]",2.2242188453674316,0.00010967254638671875,0.0003628730773925781
tensor(263.),-0.030500698089599432,"[0.9986190514983, 0.9839923925129, 0.8480041752305]",2.225046157836914,4.410743713378906e-05,0.0003719329833984375
tensor(270.),-0.031056690216064275,"[0.9993241665865, 0.9873267287146, 0.8513832755763]",2.2310566902160645,3.910064697265625e-05,0.0003771781921386719
tensor(272.),-0.031056690216064275,"[0.2389232406097, 0.4808636010136, 0.3034638771412]",0.7550504803657532,3.719329833984375e-05,0.0003829002380371094
tensor(279.),-0.031056690216064275,"[0.9987875369763, 0.9829297334522, 0.866269681783]",2.223722219467163,3.600120544433594e-05,0.0003840923309326172
tensor(288.),-0.031056690216064275,"[0.9979504035498, 0.9869231267156, 0.9702567557977]",2.228397846221924,3.600120544433594e-05,0.0003910064697265625
tensor(295.),-0.031056690216064275,"[0.9997305591614, -0.6234596879274, 0.8468310534683]",1.1332170963287354,3.600120544433594e-05,0.00040984153747558594
tensor(297.),-0.031056690216064275,"[-0.1116698729253, 0.6084626453565, 0.3809473758771]",0.6907448172569275,3.6716461181640625e-05,0.0004012584686279297
tensor(306.),-0.031056690216064275,"[0.9973922593807, 0.9812547446848, 0.9842981370632]",2.219149589538574,9.608268737792969e-05,0.00040912628173828125
tensor(315.),-0.031056690216064275,"[0.9965263116592, 0.9782946273691, 0.9847169597733]",2.213472843170166,4.410743713378906e-05,0.0004169940948486328
tensor(324.),-0.031056690216064275,"[0.9946293667277, 0.9806517873724, 0.968895645487]",2.214123249053955,3.790855407714844e-05,0.0004191398620605469
tensor(333.),-0.031056690216064275,"[0.9966871439501, 0.9812052281343, 0.9928903438051]",2.2180206775665283,4.100799560546875e-05,0.00043010711669921875
tensor(342.),-0.031056690216064275,"[0.9947096016918, 0.9792986575453, 0.9728296067492]",2.21224045753479,3.600120544433594e-05,0.00042819976806640625
tensor(347.),-0.031056690216064275,"[0.1845842226681, -0.7273708447222, 0.7377382675879]",0.2611764967441559,3.504753112792969e-05,0.00043320655822753906
tensor(356.),-0.031056690216064275,"[0.9961813748527, 0.9799587960704, 0.9664664110192]",2.2154183387756348,3.4809112548828125e-05,0.0004410743713378906
tensor(357.),-0.031056690216064275,"[-0.1569058083352, -0.0131693286645, 0.138458638908]",0.17835886776447296,3.409385681152344e-05,0.0004410743713378906
tensor(366.),-0.031056690216064275,"[0.9483279496721, -0.4996480353174, 0.9978848735472]",1.049827218055725,0.00012063980102539062,0.00045108795166015625
tensor(375.),-0.031056690216064275,"[0.9626610537084, 0.5633048082274, 0.9976632041878]",1.6359971761703491,4.506111145019531e-05,0.00045990943908691406
tensor(384.),-0.031056690216064275,"[0.9522420836665, 0.3075716646341, 0.9945482122446]",1.3815895318984985,3.790855407714844e-05,0.0004570484161376953
tensor(393.),-0.031056690216064275,"[0.9480442525706, -0.2082234666419, 0.9951922539545]",1.0919829607009888,3.6716461181640625e-05,0.00046706199645996094
tensor(399.),-0.031056690216064275,"[0.0391914590529, -0.703501603276, 0.827077115975]",0.1670701801776886,3.4809112548828125e-05,0.0004711151123046875
tensor(403.),-0.031056690216064275,"[0.5495514012373, -0.8140989559028, 0.6538944574216]",0.6011082530021667,5.984306335449219e-05,0.00047516822814941406
tensor(412.),-0.031056690216064275,"[0.9569091535045, 0.4192095356159, 0.9957651530878]",1.4847652912139893,3.814697265625e-05,0.0004870891571044922
tensor(413.),-0.031056690216064275,"[0.7443980546701, -0.5839544454544, 0.2480907251514]",0.7787874937057495,3.695487976074219e-05,0.0004956722259521484
tensor(415.),-0.031056690216064275,"[0.1461347788383, -0.490087346776, 0.3580827335471]",0.20979422330856323,7.510185241699219e-05,0.0004887580871582031
tensor(424.),-0.031056690216064275,"[0.9990469021624, 0.4550518017452, 0.9971664066727]",1.5806328058242798,9.608268737792969e-05,0.0004999637603759766
tensor(433.),-0.031056690216064275,"[0.9986874465139, 0.8758670285184, 0.9945795039014]",2.0705370903015137,4.315376281738281e-05,0.0005028247833251953
tensor(434.),-0.031056690216064275,"[-0.1600559702365, -0.5271408339804, 0.1421510470427]",0.05914928391575813,4.100799560546875e-05,0.0005159378051757812
tensor(443.),-0.031056690216064275,"[0.9988261662118, 0.7196929663215, 0.9968846512632]",1.868065357208252,3.62396240234375e-05,0.0005090236663818359
tensor(446.),-0.031056690216064275,"[-0.378336073944, 0.150220208016, 0.5300097674867]",0.21979421377182007,3.600120544433594e-05,0.0005252361297607422
tensor(455.),-0.031056690216064275,"[0.9974090671249, 0.5954092402351, 0.9927558126953]",1.72207772731781,3.504753112792969e-05,0.0005218982696533203
tensor(464.),-0.031056690216064275,"[0.9989909257104, -0.5143553906039, 0.9896968801958]",1.1245900392532349,3.409385681152344e-05,0.0005240440368652344
tensor(473.),-0.031056690216064275,"[0.9966871439501, 0.9597597564661, 0.9927028039347]",2.1864852905273438,0.0001220703125,0.0005428791046142578
tensor(482.),-0.031056690216064275,"[0.9986167534079, 0.9798515572027, 0.9976821234233]",2.2189061641693115,4.696846008300781e-05,0.000537872314453125
tensor(491.),-0.031056690216064275,"[0.998384248676, 0.9806728146604, 0.9989106201983]",2.219773769378662,4.100799560546875e-05,0.0005729198455810547
